id,genre,track_name,artist_name,danceability,valence,energy,tempo
5HGibWoxnkYSkl6mHmAlOE,summer,That's My Kind Of Night,Luke Bryan,0.661,0.875,0.751,109.995
0nJW01T7XtvILxQgC5J7Wh,summer,When I Was Your Man,Bruno Mars,0.612,0.387,0.28,72.795
7y8cq2fiwZK0Ed0dbnP6gV,summer,Walks Like Rihanna,The Wanted,0.567,0.393,0.815,126.09
4yXNMbZrsFJbPTH0WfhwEB,summer,Young Volcanoes,Fall Out Boy,0.599,0.676,0.853,94.997
2ZQyksYO4zzhyHNcueL0CP,summer,Home,Phillip Phillips,0.592,0.293,0.792,121.001
7E26JjSamIPCLHoCWhAtB7,summer,Float,Pacific Air,0.721,0.553,0.64,120.034
2cGxRwrMyEAp8dEbuZaVv6,summer,Instant Crush (feat. Julian Casablancas),Daft Punk,0.775,0.518,0.585,109.942
2yrJ1jWo3HLksJFUqUsZE4,summer,The Love Club,Lorde,0.794,0.626,0.493,92.026
44eQkbofZeY7rEPnPdobwa,summer,Do It Again,Röyksopp,0.616,0.783,0.671,123.939
5x9VIW2fS21JMswOt6AORI,summer,Classic,MKTO,0.713,0.8,0.781,102.078
2QOMGq8wVTZbLmh7McrvgF,summer,Scar Tissue,Red Hot Chili Peppers,0.437,0.547,0.717,178.085
5IVuqXILoxVWvWEPm82Jxr,summer,Crazy In Love (feat. Jay-Z),Beyoncé,0.646,0.681,0.77,99.165
1kn0qoZsAYz2IEOSmWGrvX,summer,My Girls,Animal Collective,0.508,0.555,0.953,119.973
4sn0Ck12hSxDc5sUvQkcTN,summer,Neon Lights,Demi Lovato,0.628,0.734,0.829,125.936
0xM88xobymkMgg46MStfnV,summer,Hey There Delilah,Plain White T's,0.51,0.321,0.376,103.851
6HFbq7cewJ7rPiffV0ciil,summer,A Sky Full of Stars,Coldplay,0.545,0.162,0.675,124.97
4m1B88bynbZIVnrDsUINYc,summer,Big Pimpin',JAY-Z,0.814,0.955,0.956,138.056
6eFahAdQgABBj1XOM99cBG,summer,I Like It Like That (feat. New Boyz),Hot Chelle Rae,0.742,0.65,0.784,101.002
6JugKFXssO9L2tN8omeTPt,summer,Thunder Clatter,Wild Cub,0.6,0.635,0.968,123.019
2GAIycsMaDVtMtdvxzR2xI,summer,Bohemian Rhapsody - Remastered 2011,Queen,0.392,0.228,0.402,143.883
5nNmj1cLH3r4aA4XDJ2bgY,summer,September,"Earth, Wind & Fire",0.697,0.98,0.809,125.941
0vFZSa3oYpWsi5Snh3nj0C,summer,Like a Drum,Guy Sebastian,0.68,0.803,0.835,130.064
0xIVvRmjztR1AwuHrkhH41,summer,Addicted To You,Avicii,0.569,0.303,0.785,128.031
4UXrcA0aP09rQh0eCwn5hx,summer,Live It Up,Jennifer Lopez,0.694,0.653,0.723,127.988
1S4ENupfwIqYUPM2sgCief,summer,More Than Friends (feat. Daddy Yankee),INNA,0.801,0.953,0.825,128.021
0ancVQ9wEcHVd0RrGICTE4,summer,Take Me Out,Franz Ferdinand,0.279,0.49,0.664,104.56
20LxTsa6936zOlzTWqoPVt,summer,The Next Episode,Dr. Dre,0.92,0.311,0.891,95.295
6blHgRFuUd4GVcz5NOdFPe,summer,Changes - Radio Mix,Faul & Wad,0.772,0.426,0.7,126.017
0weAUscowxeqDtpCgtbpgp,summer,Gettin' Jiggy Wit It,Will Smith,0.881,0.858,0.874,107.891
7hm4HTk9encxT0LYC0J6oI,summer,Someday,The Strokes,0.539,0.679,0.521,106.035
2Y115i0IhELJhyyftvoSFt,summer,Dark Paradise,Lana Del Rey,0.6,0.43,0.653,119.994
1KDYN3odJHnj9pqGHN3FVs,summer,My Body,Young the Giant,0.488,0.643,0.909,129.774
7pNC5ZIKtwUK0ReSpM3P9f,summer,Black Widow,Iggy Azalea,0.743,0.519,0.72,163.99
0zK07rJr8kgXBcNwkSNVnJ,swedish,Namnet Va Näääkish,Näääk,0.933,0.64,0.66,126.051
1TZtXdQwnbk1jOXnfyShRb,swedish,Bröder,Linus S,0.564,0.332,0.506,116.928
5CyxEqz7n4hRM7UIA5wIr8,swedish,Allt ljus på mej,Bo Kaspers Orkester,0.663,0.865,0.561,106.869
19M0l73NdmBqlwdlqDIbhi,swedish,Longing For Lullabies (feat. Titiyo),Kleerup,0.632,0.737,0.762,116.803
5rWyQmUb7eBoxC6oHTJNBW,swedish,Jag klär av mig naken,Eva Dahlgren,0.724,0.605,0.622,113.219
6ko8jV06hj9fg0YrgcxVy2,swedish,Papaya Coconut (feat. Dr Alban),Various Artists,0.773,0.72,0.752,131.97
05ZF9bGYQnljn8kJYTVCu7,swedish,Stora trygga vargen,Maskinen,0.543,0.751,0.786,176.168
6Uz9Ri4oDApuQXzTSlAqcK,swedish,Fucka Ur,De Vet Du,0.7,0.75,0.827,125.041
61hgZt5HEewtSjxibp01Vy,swedish,Växeln hallå,Janne Lucas,0.694,0.874,0.886,132.359
7JiihoVvi5LWBUr2x45ASM,swedish,Tro på varann,Uno Svenningsson,0.645,0.347,0.559,126.154
609nGhhEsoyx8FGphSzQxH,swedish,Ljudet av ett annat hjärta,Gyllene Tider,0.478,0.458,0.931,155.219
50vcuXzvBRv2w6MEUmu9qA,swedish,Järnvägsspår,Lars Winnerbäck,0.546,0.499,0.725,99.008
6rFiQ7mC1dn7iwNIVdbKWS,swedish,Mina Hundar,Fattaru,0.843,0.951,0.715,155.972
2TjNlK2tNBxF8C8RIaK9Gb,swedish,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,0.704,0.733,0.667,119.424
0GiN5bEBn1jZH5npIzrKYh,swedish,Baby Boom,Magnus Uggla,0.697,0.55,0.911,134.062
6QN99Sr4CgkxOG0AiUuIz9,swedish,Klubbland,Håkan Hellström,0.426,0.674,0.881,125.313
5gO3B6JU0D9lF2zMEwKsoo,swedish,Mysteriet deg,Lisa Nilsson,0.632,0.488,0.616,94.906
15ehy9wyrmUSNBcTEfamjv,swedish,Brev från kolonien,Cornelis Vreeswijk,0.604,0.528,0.325,105.485
62WFwMkaTpVOBUuDqThFcZ,swedish,Sanna mina ord,Stress,0.581,0.707,0.835,160.07
1jYu0gTLkWcQzP9UL9Shuv,swedish,Om sanningen ska fram (Vill du ligga med mig?),Eric Amarillo,0.509,0.345,0.791,110.065
4Tdc5l6RUT5HqGJiKC70bj,swedish,River en vacker dröm,Håkan Hellström,0.518,0.625,0.889,125.957
2pYcCxTKRBJldhObRPyNQd,swedish,Där palmerna bor,Medina,0.861,0.766,0.814,125.067
0CISIgQvsWwhUsfTwYNVYK,swedish,Ögon som glittrar,Freestyle,0.742,0.94,0.897,148.462
1mDDiZbcepie0WOOlShnF3,swedish,Stolthet,STOR,0.67,0.348,0.94,109.484
6oqjr8Apk7tlT7euw7YZzH,swedish,Oh Mama,Various Artists,0.651,0.942,0.935,122.31
1KyjHfi9yc3c0jI0PKSnN8,swedish,Gör min dag,Petter,0.533,0.786,0.94,114.961
3HjVKQWXh1czc9aZI0Qqfi,swedish,Diamant,Lorentz & Sakarias,0.588,0.352,0.782,88.058
09o8YE3Ta7YRXh5NI9HPZQ,swedish,Rara Söta Anna,Ronny & Ragge,0.732,0.404,0.892,105.055
0TeptA8lBt8N4BrTQTBI3V,swedish,Happyland,Amanda Jenssen,0.508,0.726,0.928,136.042
1g1RLXmuXu7HpMA6gmiYve,swedish,The Winner Takes It All,ABBA,0.434,0.467,0.79,125.686
0LxQi8XsUJU1bqWx8aJLQz,swedish,En livstid i krig,Sabaton,0.441,0.164,0.684,136.092
3Vk9bCKC3TreXPBHpDmRA9,swedish,Ärlighet respekt kärlek,kent,0.453,0.208,0.66,91.978
7rMB8ClW6M0jO31SWrMYae,swedish,För sent,Oskar Linnros,0.711,0.819,0.851,115.966
6QTfnpzR5Ip9NyWRIVxAe7,swedish,Motstånd,Dani M,0.734,0.87,0.716,84.941
33UnthIRhXbB4gmkjl4H19,swedish,Chilla lide,Labyrint,0.899,0.919,0.72,105.003
0PAonENZJq1lkT7UlbsVPX,swedish,Ännu doftar kärlek,Marie Fredriksson,0.631,0.171,0.495,109.925
06Vm2JsuFNI3zv7MX6QiJG,swedish,Sommar och sol är det bästa jag vet,Various Artists,0.624,0.799,0.806,125.142
18QdaCR3jLxSRvWieBES7L,swedish,Pantad & Såld,Kapten Röd,0.632,0.703,0.575,149.524
6ywKucQsRbgxug2VtPZVaY,swedish,Vid min sida (feat. Sebbe Staxx & Dani M),Matte Caliste,0.408,0.757,0.831,82.414
3kz1IuuqhHOxBkCT2WVUIZ,swedish,Dom tomma stegen,Lars Winnerbäck,0.566,0.487,0.408,107.649
4bPBueSsUeS7DyAG5ECskL,swedish,Tänd På,kent,0.444,0.319,0.902,99.954
6xMwOr9253rhpgaSIgRFch,swedish,Sofia dansar go-go,Various Artists,0.583,0.963,0.917,165.009
3ohXW41Z5iU6pL4pfpAMO0,swedish,Du ska va president,Imperiet,0.686,0.542,0.661,107.757
1dSn4gg3SdPI1oCTwNx1TK,swedish,Keep On Walking,Salem Al Fakir,0.4,0.517,0.829,152.078
66kS3pQgYFWpZrT5cvCP4h,swedish,Redo att dö,Daniel Adams-Ray,0.469,0.402,0.707,123.904
3fINPrxmEUviwp5kZYL4Fd,swedish,Indestructible - Radio Edit,Robyn,0.645,0.151,0.736,121.925
4zft0F5wY7rtdbJ05leuPI,swedish,Trumma trumma,Den svenska björnstammen,0.859,0.691,0.851,127.957
4ezYPVfghVzIA1yVjQnZkk,swedish,Hjärta,kent,0.467,0.135,0.629,140.016
2ENzbkJJShkj1d9mPKofQ9,swedish,Nu kan du få mig så lätt,Håkan Hellström,0.282,0.168,0.587,78.552
5pHLCK9uaFEcIFqc6zYXrX,swedish,Din mamma,Oskar Linnros,0.63,0.579,0.682,131.09
69yfbpvmkIaB10msnKT7Q5,synth-pop,Radioactive,Imagine Dragons,0.483,0.278,0.894,139.858
3AZTnuWAFCLEhz5NM1OrJE,synth-pop,Bulletproof,Various Artists,0.702,0.42,0.847,126.792
6TK4Gszcg4IqyW0Ewtejcd,synth-pop,Hard out Here,Lily Allen,0.823,0.938,0.822,125.026
3AdrTMuTUgK4ygcBD6u938,synth-pop,Slow Acid,Calvin Harris,0.653,0.0926,0.949,104.049
3gbBpTdY8lnQwqxNCcf795,synth-pop,Pompeii,Bastille,0.679,0.571,0.715,127.435
0GHAYoQ1dlZSKImNyoi3kB,synth-pop,Boum Boum Boum,MIKA,0.74,0.726,0.786,107.039
1TfqLAPs4K3s2rJMoCokcS,synth-pop,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,0.692,0.875,0.711,125.135
0jpjNHMrpvPhYP4yjx7xAV,synth-pop,Let Go for Tonight,Foxes,0.543,0.299,0.808,140.064
1hxq7kWQnwdhxgpEugBMGk,synth-pop,Dirty Paws,Of Monsters and Men,0.359,0.133,0.648,111.733
67wABU4SjBlnDHB0KiU3HL,synth-pop,Flaws,Bastille,0.57,0.41,0.657,144.247
6qLLFgywJ33KvxXAQIf6Xt,synth-pop,Youth,Various Artists,0.586,0.471,0.423,150.292
5c7jkZ4daUcLIrKiyQGt8B,synth-pop,Heads Will Roll - A-Trak Radio Edit,Yeah Yeah Yeahs,0.69,0.864,0.802,132.014
0jCGo9MLTR98iPUQCT0p5r,synth-pop,My Song 5,HAIM,0.65,0.863,0.658,152.496
6jrMVRReY24qzCfe1BRrww,synth-pop,What You Know,Two Door Cinema Club,0.556,0.814,0.763,138.986
0t2QiRkpag0fAgs9zuCPlH,synth-pop,Disparate Youth,Santigold,0.642,0.548,0.931,152.005
5Az8KU81g2aLBbJN67F2CI,synth-pop,Mind Over Matter,Young the Giant,0.466,0.293,0.763,154.914
4Jv7lweGIUOFQ7Oq2AtAh9,synth-pop,I Follow Rivers - The Magician Remix,Lykke Li,0.786,0.306,0.696,121.974
3VZQshi4COChhXaz7cLP02,synth-pop,I Love It (feat. Charli XCX),Icona Pop,0.714,0.838,0.905,125.927
7w87IxuO7BDcJ3YUqCyMTT,synth-pop,Pumped Up Kicks,Foster The People,0.733,0.965,0.71,127.975
70AoHzwXbJBdz3DZ5fSDfY,synth-pop,Habits (Stay High),Tove Lo,0.691,0.421,0.712,110.007
0as5gLeOM6BuDOCsQzQb73,synth-pop,Come Over (feat. Stylo G),Clean Bandit,0.809,0.669,0.782,99.969
4sCYKMatyhazyy6r2N7Hp2,synth-pop,Genesis,Grimes,0.611,0.233,0.677,166.04
2AGP16NS5LsvnskU9PdafD,synth-pop,Warriors,Imagine Dragons,0.26,0.307,0.823,78.772
3VzRBOVcABRjlIhu11OQn5,synth-pop,Queen,Perfume Genius,0.419,0.13,0.54,131.924
2zyz614fJRrqQXW1q0sY1c,synth-pop,Girls,The 1975,0.662,0.898,0.911,108.025
5bSZ7X47NVL7hPO3a4HpF1,synth-pop,Elephant,Tame Impala,0.591,0.509,0.556,122.987
75xgoXAGed7jiNDdV8TNOe,synth-pop,Big Girls Cry,Sia,0.469,0.0938,0.592,161.996
1akkzUk0nUq90X56xDVGHZ,synth-pop,Everybody Talks,Neon Trees,0.471,0.725,0.924,154.961
2zbHn4d6tUNQNSLAwS813T,synth-pop,Not On Drugs,Tove Lo,0.7,0.594,0.635,124.953
6GRDI9suQHikFP6euIXnpq,synth-pop,Hero,Family of the Year,0.341,0.267,0.539,174.564
4QQg6DXsx6G3lv3W4A15CZ,synth-pop,Recover,CHVRCHES,0.421,0.18,0.631,170.045
5mSjJvTv9l5X2CblEa2ehN,synth-pop,Gunshot,Lykke Li,0.523,0.35,0.621,106.961
5c9YHjSjEZxaCxsF1Gy5Jt,synth-pop,From Nowhere,Dan Croll,0.628,0.658,0.883,87.91
2FPhrljMmrp3SdfTOMJcVr,synth-pop,Our Love,Caribou,0.727,0.458,0.496,125.002
2WfaOiMkCvy7F5fcp2zZ8L,synth-pop,Take on Me,a-ha,0.573,0.876,0.902,84.412
0xMd5bcWTbyXS7wPrBtZA6,synth-pop,Burn,Ellie Goulding,0.559,0.329,0.777,87.016
47muNlVTjDtQfyUqDaiFlN,synth-pop,Go,Grimes,0.621,0.279,0.796,140.012
2DFi8rwHcVkTTgu7PULhtI,synth-pop,My Type,Saint Motel,0.596,0.578,0.897,118.0
7ueP5u2qkdZbIPN2YA6LR0,synth-pop,Sail,AWOLNATION,0.826,0.272,0.436,119.051
6t6oULCRS6hnI7rm0h5gwl,synth-pop,Some Nights,fun.,0.672,0.392,0.738,107.938
0QMK2WVjKy3iKdqajgDB1P,synth-pop,Strong,London Grammar,0.57,0.297,0.397,78.013
4Eeh0fFkvqYhUWIrGR9MOU,synth-pop,Extraordinary (feat. Sharna Bass),Clean Bandit,0.715,0.124,0.825,126.962
25nzKGDiua1lE9Qo5V19GL,synth-pop,Young Blood,The Naked And Famous,0.579,0.358,0.865,104.99
3a2tuvXCHbW5nuUckuHkKT,synth-pop,Little Talks,Of Monsters and Men,0.445,0.421,0.757,102.878
2qeESyQyH7MRHCBotCQsNq,synth-pop,Hungry Like the Wolf,Duran Duran,0.664,0.605,0.888,127.369
2gCvWjrHt6PVJjIN1amlje,synth-pop,No Rest for the Wicked,Lykke Li,0.312,0.272,0.445,97.967
4iG2gAwKXsOcijVaVXzRPW,synth-pop,Time to Pretend,MGMT,0.438,0.421,0.94,100.99
5tbz0VnVwfF3jubvjDGdHo,synth-pop,We Are Young (feat. Janelle Monáe) - Acoustic [Acoustic],fun.,0.445,0.289,0.296,169.331
32I8vEvwsUXTst1QSsmpSR,synth-pop,Trainwreck 1979 - Moulder Mix with in/out fades,Death From Above 1979,0.522,0.304,0.934,135.052
2MrvoOqj007UVWUtGcCK0F,synth-pop,Born To Die,Lana Del Rey,0.18,0.39,0.636,75.223
4HQYAom03reqk7NppprEso,tango,La Cruz Del Sur,Gotan Project,0.891,0.324,0.828,120.012
3Ljs3vL9GJLEzXJBV8yVxe,tango,Libertango,Hôtel Costes,0.799,0.962,0.639,132.997
5J0xs5XVKyCghN71SWTdAp,tango,Los Mareados,Adriana Varela,0.407,0.451,0.253,94.438
5GflzuPZ3ZfvAaAnsJA7Kb,tango,La morocha,Juan D Arienzo canta Alberto Echague,0.746,0.713,0.356,129.88
6iRwmZBaTiFohdL6RGJPCG,tango,Sweet Dreams,Tanghetto,0.831,0.366,0.656,119.993
6T4SFFQSigBYl2GvKVA1Ae,tango,A Evaristo Carriego,Osvaldo Pugliese,0.4,0.274,0.345,115.792
63167JRsS13b7sv1L6amzy,tango,Panamericana,Gotan Project,0.763,0.391,0.626,106.982
1AVjAYst92BtIRXKYL3n7r,tango,Nostalgias,Osvaldo Fresedo,0.43,0.438,0.221,117.064
25nshOjc4eZhzUEk2EufbA,tango,Milonga del Recuerdo,Alberto Echagüe,0.701,0.829,0.61,109.542
7dgo0Wa23tUziplcNwY3WE,tango,Big Man Dancing (Remix by Vivi Pedraglio),Otros Aires,0.838,0.588,0.8,130.022
1ZLBsqCW3Wogr7Lvipns5X,tango,Parlez moi d'amour,Carlos Gardel,0.578,0.64,0.297,122.549
59JU36JjDMDrcBYY5nS0lQ,tango,Mi Buenos Aires Querida,Hugo Díaz,0.603,0.397,0.402,103.082
74gY7PebS2hefw7NGpkX9X,tango,El Norte,Gotan Project,0.584,0.476,0.895,116.012
45bIc2nnkhmycfOw2G152t,tango,Amor Y Primavera,Francisco Canaro Y Su Orquesta Tipica,0.325,0.46,0.177,170.031
4co0V0D62Eo9vWEKmQzR1F,tango,Sin Ella,Carlos Di Sarli,0.532,0.473,0.381,116.267
2pxQ4Z2lZaV078WaZ6F4IJ,tango,Canaro En Paris,Various Artists,0.716,0.645,0.38,135.229
0vtUR5K5is0C221Vtou0El,tango,El Choclo,Carlos Gardel,0.721,0.725,0.31,118.305
5RbAHdwpmWwdgHoye5Zjaa,tango,El Choclo,Tita Merello,0.538,0.625,0.416,149.445
6rN5vlJ1D2FdmkgryiiRRf,tango,Fuimos,Astor Piazzolla,0.424,0.375,0.528,113.021
7g11rJKJzJLkoJYiIKKsmD,tango,Dos Que Se Aman,Osvaldo Pugliese,0.453,0.632,0.446,74.499
1hfe1OTdIY9tJYJ06vnL6G,tango,Button Up Your Overcoat (excerpt),Various Artists,0.449,0.909,0.104,175.09
2sjaTiETzrnlhl4YuwhYA6,tango,María,Various Artists,0.486,0.497,0.386,124.297
3TsRqLv0GJFN4PSNPi8TbM,tango,Yo soy de San Telmo,Various Artists,0.73,0.931,0.279,111.112
2NZm5vS48v4wEpwv936keS,tango,Amurado - Remastered,Carlos Gardel,0.647,0.653,0.24,90.875
5oNtNfINL4f73yj42Jlifm,tango,Arrabal,Gotan Project,0.78,0.61,0.742,94.019
3J5ce8XaFIRzFz67EcNdhy,tango,Caricias,Various Artists,0.505,0.837,0.244,120.334
6pcE6rFeF3mUGm6NCXtdT6,tango,Garganta Con Arena - Live,Cacho Castaña,0.45,0.458,0.714,97.112
2Iwy34SExzI26zaiVw2EDA,tango,Adios Arrabal,Various Artists,0.817,0.812,0.25,123.419
2qGtkrgB1o4bu9PNSldJ2A,tango,Rotos En El Raval,Otros Aires,0.753,0.529,0.7,165.97
1hMlcpLzO6ikd3t05nllMm,tango,Chiquilín de Bachín,Astor Piazzolla,0.323,0.11,0.273,114.799
35lmtmfGXjBnMaD9EbkMCx,tango,La Cachila,Astor Piazzolla,0.401,0.405,0.409,121.027
7zjfGTaOQ8tPmhU7UDKj2z,tango,Täysikuu,Olavi Virta,0.503,0.526,0.151,118.682
5tvSghmwkjpV10Sa8G2kj8,tango,"Ríe, payaso",Carlos Gardel,0.697,0.483,0.247,127.825
7j6SFxOpTEdip118teN71c,tango,Mentías,Juan D'Arienzo,0.786,0.846,0.296,109.787
05UkW0aWSlpxcOlT3NtJ1N,tango,I've Seen That Face Before (Libertango),Grace Jones,0.807,0.965,0.46,133.329
14xyaTt5TZgTxVTIRndmaq,tango,Valsecito De Antes,Juan D'Arienzo,0.679,0.643,0.309,107.476
5Rpm9srCyG8ITXSZOvpUmo,tango,Carnavalito,Various Artists,0.635,0.923,0.327,103.539
793Su4e1RnDAnrswaWlqXX,tango,Tristeza De Un Doble 'A',Astor Piazzolla,0.325,0.218,0.264,71.323
73kLsSt0eh6JGqaK5euXux,tango,Lluvia,Bajofondo,0.581,0.408,0.84,139.994
2b8OcjUROuoMqQcL8w7nDV,tango,Senda Florida - Remastered,Carlos Gardel,0.71,0.599,0.278,129.694
2UCYMGlOAjdZlV9VynqfS0,tango,Domingo,Gotan Project,0.864,0.503,0.534,114.004
51clqyh60YdeFvPnfQxkL5,tango,Mustasukkaisuutta - Jalousie,Various Artists,0.291,0.516,0.194,177.055
7v9nvyCejhgxID3zZwg0tJ,tango,Piazzolla: Estaciónes porteñas: III. Invierno Prorteño,Daniel Barenboim,0.475,0.148,0.0977,97.574
6pHJi456cDsQh9fZKoBO2a,tango,Puente Alsina,Various Artists,0.521,0.49,0.384,94.651
1T9Lqzvx7NY8m94Owe62Pf,tango,Leonel el feo,Melingo,0.466,0.524,0.346,141.354
0WMSOFttGVcpEK0S0Lml6n,tango,Postales,Various Artists,0.717,0.665,0.531,94.511
7Msil3Rqd8f98pynmNdyVJ,tango,Tomo y Obligo,Carlos Gardel,0.737,0.93,0.35,120.855
4KhXn8CkNByGnagFswKmJ3,tango,Santa Maria (Del Buen Ayre),Various Artists,0.887,0.274,0.593,118.006
15gEg1NTs2VdRhD7uoZq5Q,tango,"Milonga,Vieja Milonga",Juan D'Arienzo,0.751,0.892,0.411,101.3
1ZN04OoSIqnByxBLZIjfzh,tango,Sin luna,Melingo,0.503,0.415,0.3,120.785
5osHRqrBmK2Am2FhoNm2FL,techno,Daydreamer (feat. Example) - Radio Edit,Flux Pavilion,0.539,0.432,0.914,141.35
6JNYQjwIYbnEs7PFuqfwhv,techno,Our Own Way - Original Mix Edit,Klaas,0.717,0.63,0.721,128.05
3Uf2bjapELrAhKFvb8WHDs,techno,Inspector Norse,Todd Terje,0.912,0.89,0.781,119.978
6mnjcTmK8TewHfyOp3fC9C,techno,Die Young,Kesha,0.711,0.801,0.7,128.001
3bidbhpOYeV4knp8AIu8Xn,techno,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,0.641,0.847,0.922,146.078
3JPcICirkAw4TLp9UzEcfl,techno,Flat Beat,Mr. Oizo,0.924,0.455,0.42,128.977
156oozyC0SdsnMrNnvMQQ1,techno,Omen,The Prodigy,0.553,0.529,0.954,140.021
4YnAKHP8pUPeaOov12tljh,techno,The Whistle Song,DJ Aligator,0.834,0.903,0.913,139.982
72yrTOnehmi3S82axqhEkF,techno,Redline - Radio Edit,Wolfgang Gartner,0.586,0.467,0.853,128.054
3Yvi7vnCCYHfSi8fz8aZAe,techno,Natteravn,Rasmus Seebach,0.694,0.364,0.722,125.077
2VtX9viww814jnWFERUhAS,techno,Follow You Down,Zedd,0.688,0.576,0.694,128.009
5PXZLSAyxnYAJxXn9LupGG,techno,Around - Solomun Vox,Various Artists,0.873,0.278,0.332,114.991
2eULHDwdAs9rWA0xtKPR7d,techno,Attention Whore - Original Mix,deadmau5,0.743,0.923,0.878,128.004
14fmbvjYLqRZEXz1VZdM2M,techno,We Found Love,Rihanna,0.755,0.609,0.74,127.98
3giW5O939lZznuJ4GFfPcG,techno,No Beef - Radio Edit,Afrojack,0.716,0.474,0.726,127.937
1kDqntrhTIOeFyuQAJfTs0,techno,Serenity,Popof,0.602,0.0611,0.874,127.007
4EoIvIihHfwyxnc2LkMtOh,techno,Warp 1.9,The Bloody Beetroots,0.653,0.349,0.612,130.091
28O4PwkH8bzARStxeL4pxL,techno,Sexy Bitch (feat. Akon),David Guetta,0.815,0.853,0.633,130.016
7B1Dl3tXqySkB8OPEwVvSu,techno,We'll Be Coming Back (feat. Example),Calvin Harris,0.596,0.571,0.952,127.945
5y5Af0PDCsaHBJ0ASUzOTl,techno,Loreley - Original Mix,Various Artists,0.808,0.0312,0.467,128.076
0ltBH1JNzSvQJPjJpvTu9B,techno,Whistle,Flo Rida,0.754,0.75,0.933,103.992
3lZ6Oa8g1f9S05eFOt26E9,techno,Barbra Streisand,Duck Sauce,0.798,0.406,0.927,127.959
2EFjA0bQbpIseUlPHCeIil,techno,Channel 42,deadmau5,0.699,0.414,0.724,128.034
5Kww4lZdtZmgSQjAZMgpeZ,techno,Maximal Crazy (Original Mix),Tiësto,0.69,0.174,0.786,130.007
0RfpwHPDc4XChkuwsb9Hhu,techno,Mammoth - Original Mix,Various Artists,0.645,0.471,0.85,127.997
7Jwe4iWB1G6c7TE7fRedrm,techno,Animals - Radio Edit,Martin Garrix,0.589,0.0378,0.923,128.041
5BfleIMgLlfeqG5yqKyHz0,techno,Rattle - Original Mix,Various Artists,0.744,0.542,0.956,127.996
4PQA5I8Qf99He3SBKtl4Tf,techno,Crank It Up (feat. Akon),David Guetta,0.725,0.638,0.879,128.03
6WaBSLUShG3BpQUpXr0CVR,techno,Blessed - Avicii Mix,Tom Hangs,0.727,0.695,0.938,126.011
5hvXP3n724pq9Cx0FR3AAY,techno,City of Dreams (feat. Ruben Haze),Dirty South,0.472,0.159,0.829,127.953
4xPRxqV9qCVeKLQ31NxhYz,techno,Slap,UMEK,0.791,0.0321,0.698,127.0
37IrFeTPLJs1IKxoBDuN8b,techno,Sansula (Max Cooper's Lost In Sound Mix),Dominik Eulberg,0.646,0.193,0.523,121.004
3qVD67mL0JxgU0VQVKR52G,techno,Prime Time of Your Life / Brainwasher / Rollin' & Scratchin' / Alive,Daft Punk,0.531,0.055,0.846,130.032
1JP779IkUMANQVaPGzc6Ld,techno,Lights,Ellie Goulding,0.529,0.278,0.791,140.045
5YuJhe1jfUYb8b3jf2IZM0,techno,Bla Bla Bla,Various Artists,0.816,0.964,0.838,132.964
6xBiFq15ec44xc9O370VK7,techno,Poison,Groove Coverage,0.555,0.341,0.973,134.893
4IkgcBeRd6R8MJgdYWg4te,techno,Midnight City [Eric Prydz Private Remix],M83,0.541,0.351,0.854,125.021
6BsbXBQZ7cFTuej6MfM92O,techno,My Life Is A Party - R.I.O. Edit,ItaloBrothers,0.719,0.843,0.751,127.982
0KT6DLAELYSbgfUemzwGPX,techno,Heaven,DJ Sammy,0.565,0.568,0.942,137.973
0TDLuuLlV54CkRRUOahJb4,techno,Titanium (feat. Sia),David Guetta,0.604,0.301,0.787,126.062
28yU9kjRYIU68AjYF3yWFp,techno,Faded,ZHU,0.863,0.596,0.475,124.964
6Sy9BUbgFse0n0LPA5lwy5,techno,Sandstorm,Darude,0.528,0.587,0.965,136.065
15ccEhr9NN3Blmdr0hQwj9,techno,Icarus,Madeon,0.48,0.143,0.841,126.113
66WcaWVGRFmpx0euxmw9yM,techno,Flight,Various Artists,0.434,0.217,0.755,87.383
1MStD9BL45z43DfhBVU1dr,techno,Smash (Live Version Remastered),Gabriel Ananda,0.703,0.167,0.9,127.993
5Z8CCpCTexeH36waq0T74y,techno,Beautiful People - Radio Edit,Chris Brown,0.416,0.588,0.807,127.784
022X40ctU5PIHD8YUjS9qZ,techno,Played-A-Live (The Bongo Song),Safri Duo,0.63,0.195,0.97,138.014
0dPnZQawNbLeZwDjPw9poS,techno,Ah Yeah! (Original Mix),Will Sparks,0.824,0.762,0.756,127.981
0k1xMUwn9sb7bZiqdT9ygx,techno,Beyond,Daft Punk,0.716,0.789,0.648,104.022
5W9OWL9fs1FnTVuVJpjOV4,techno,Decisions,Borgore,0.552,0.558,0.911,139.979
6f05PhKIlarF6ZaLLpsWl7,trance,Fight The Fire (Mix Cut) - Stoneface & Terminal Remix,Armin van Buuren,0.452,0.126,0.939,132.006
54DnLPZSODPESRsHtJFAxZ,trance,You're Not Alone - 2nd Clubb Mix,ATB,0.799,0.655,0.866,135.006
5v54ZQ0glzbB9XUPTaX0cj,trance,Apollo - Radio Edit,Hardwell,0.56,0.275,0.742,128.06
